show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,content_age
s1492,Movie,AK vs AK,Vikramaditya Motwane,"Anil Kapoor, Anurag Kashyap",India,2020-12-25,2020,TV-MA,109 min,Dramas,"After a public spat with a movie star, a disgraced director retaliates by kidnapping the actor’s daughter, filming the search for her in real time.",2020.0,12.0,6.0
s1492,Movie,AK vs AK,Vikramaditya Motwane,"Anil Kapoor, Anurag Kashyap",India,2020-12-25,2020,TV-MA,109 min,International Movies,"After a public spat with a movie star, a disgraced director retaliates by kidnapping the actor’s daughter, filming the search for her in real time.",2020.0,12.0,6.0
s6753,Movie,Filosofi Kopi The Movie,Angga Dwimas Sasongko,"Chicco Jerikho, Rio Dewanto, Julie Estelle, Jajang C. Noer, Slamet Rahardjo, Otig Pakis, Arash Buana, Hazel Raditya, Dimas Harya, Westny Dj",Indonesia,2018-10-11,2015,TV-PG,118 min,Dramas,The level-headed owner of a struggling coffee shop finds his future at risk when his partner – a talented but cocky barista – makes a major bet.,2018.0,10.0,8.0
s6753,Movie,Filosofi Kopi The Movie,Angga Dwimas Sasongko,"Chicco Jerikho, Rio Dewanto, Julie Estelle, Jajang C. Noer, Slamet Rahardjo, Otig Pakis, Arash Buana, Hazel Raditya, Dimas Harya, Westny Dj",Indonesia,2018-10-11,2015,TV-PG,118 min,International Movies,The level-headed owner of a struggling coffee shop finds his future at risk when his partner – a talented but cocky barista – makes a major bet.,2018.0,10.0,8.0
s1023,Movie,Taare Zameen Par,Aamir Khan,"Aamir Khan, Darsheel Safary, Tanay Chheda, Tisca Chopra, Vipin Sharma, Girija Oak, M.K. Raina",India,2021-04-17,2007,PG,162 min,Dramas,"When daydreamer Ishaan is sent to boarding school, an unconventional art teacher tries to help the imaginative student discover his true identity.",2021.0,4.0,5.0
s1023,Movie,Taare Zameen Par,Aamir Khan,"Aamir Khan, Darsheel Safary, Tanay Chheda, Tisca Chopra, Vipin Sharma, Girija Oak, M.K. Raina",India,2021-04-17,2007,PG,162 min,International Movies,"When daydreamer Ishaan is sent to boarding school, an unconventional art teacher tries to help the imaginative student discover his true identity.",2021.0,4.0,5.0
s7367,Movie,Macchli Jal Ki Rani Hai,Debaloy Dey,"Swara Bhaskar, Bhanu Uday, Murli Sharma, Deep Raj Rana, Reema Debnath, Hemant Pandey, Saurabh Dubey, Sakha Kalyani",India,2017-10-15,2014,TV-MA,118 min,Horror Movies,"After relocating to a different town with her husband, a housewife begins to sense the existence of a mysterious presence in their new house.",2017.0,10.0,9.0
s7367,Movie,Macchli Jal Ki Rani Hai,Debaloy Dey,"Swara Bhaskar, Bhanu Uday, Murli Sharma, Deep Raj Rana, Reema Debnath, Hemant Pandey, Saurabh Dubey, Sakha Kalyani",India,2017-10-15,2014,TV-MA,118 min,International Movies,"After relocating to a different town with her husband, a housewife begins to sense the existence of a mysterious presence in their new house.",2017.0,10.0,9.0
s1056,Movie,Zoot Suit,Luis Valdez,"Daniel Valdez, Edward James Olmos, Charles Aidman, Tyne Daly, John Anderson, Abel Franco, Mike Gomez, Francis X. McCarthy, Alma Martínez, Lupe Ontiveros, Tony Plana",United States,2021-04-15,1981,R,103 min,Cult Movies,"In this drama based on a 1940s trial, the members of a Mexican American gang are sentenced to San Quentin for a murder they may not have committed.",2021.0,4.0,5.0
s1056,Movie,Zoot Suit,Luis Valdez,"Daniel Valdez, Edward James Olmos, Charles Aidman, Tyne Daly, John Anderson, Abel Franco, Mike Gomez, Francis X. McCarthy, Alma Martínez, Lupe Ontiveros, Tony Plana",United States,2021-04-15,1981,R,103 min,Dramas,"In this drama based on a 1940s trial, the members of a Mexican American gang are sentenced to San Quentin for a murder they may not have committed.",2021.0,4.0,5.0
s1056,Movie,Zoot Suit,Luis Valdez,"Daniel Valdez, Edward James Olmos, Charles Aidman, Tyne Daly, John Anderson, Abel Franco, Mike Gomez, Francis X. McCarthy, Alma Martínez, Lupe Ontiveros, Tony Plana",United States,2021-04-15,1981,R,103 min,Music & Musicals,"In this drama based on a 1940s trial, the members of a Mexican American gang are sentenced to San Quentin for a murder they may not have committed.",2021.0,4.0,5.0
s6436,Movie,Cave,Henrik Martin Dahlsbakken,"Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle",Norway,2017-06-15,2016,TV-MA,77 min,Action & Adventure,"Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations.",2017.0,6.0,9.0
s6436,Movie,Cave,Henrik Martin Dahlsbakken,"Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle",Norway,2017-06-15,2016,TV-MA,77 min,International Movies,"Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations.",2017.0,6.0,9.0
s6436,Movie,Cave,Henrik Martin Dahlsbakken,"Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle",Norway,2017-06-15,2016,TV-MA,77 min,Thrillers,"Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations.",2017.0,6.0,9.0
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",France,2017-09-08,2015,R,96 min,Action & Adventure,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",2017.0,9.0,9.0
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",France,2017-09-08,2015,R,96 min,Comedies,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",2017.0,9.0,9.0
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",France,2017-09-08,2015,R,96 min,International Movies,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",2017.0,9.0,9.0
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",Belgium,2017-09-08,2015,R,96 min,Action & Adventure,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",2017.0,9.0,9.0
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",Belgium,2017-09-08,2015,R,96 min,Comedies,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",2017.0,9.0,9.0
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",Belgium,2017-09-08,2015,R,96 min,International Movies,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",2017.0,9.0,9.0
s4327,TV Show,The Sound of Your Heart: Reboot,Unknown,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung",South Korea,2018-12-03,2018,TV-14,2 Seasons,International TV Shows,"Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",2018.0,12.0,8.0
s4327,TV Show,The Sound of Your Heart: Reboot,Unknown,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung",South Korea,2018-12-03,2018,TV-14,2 Seasons,Korean TV Shows,"Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",2018.0,12.0,8.0
s4327,TV Show,The Sound of Your Heart: Reboot,Unknown,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung",South Korea,2018-12-03,2018,TV-14,2 Seasons,TV Comedies,"Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",2018.0,12.0,8.0
s5545,Movie,Deuces,Jamal Hill,"Larenz Tate, Meagan Good, Lance Gross, Antonique Smith, La La Anthony, Rick Gonzalez, Rotimi, Andra Fuller",United States,2017-04-01,2016,TV-MA,88 min,Dramas,"Assigned to go undercover to take down an impenetrable crime ring, a detective finds himself falling under the sway of its enigmatic leader.",2017.0,4.0,9.0
s3529,Movie,Bill Burr: Paper Tiger,Mike Binder,Bill Burr,United States,2019-09-10,2019,TV-MA,67 min,Stand-Up Comedy,"Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.",2019.0,9.0,7.0
s3529,Movie,Bill Burr: Paper Tiger,Mike Binder,Bill Burr,United Kingdom,2019-09-10,2019,TV-MA,67 min,Stand-Up Comedy,"Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.",2019.0,9.0,7.0
s966,TV Show,Yasuke,Unknown,"LaKeith Stanfield, Takehiro Hira, Maya Tanida, Ian Chen, Gwendoline Yeo, Ming-Na Wen, Noshir Dalal, Paul Nakauchi, Darren Criss, Dia Frampton, William Christopher Stephens, Julie Marcus, Greg Chun, Dan Donohue, Johnny Yong Bosch, Michael Sinterniklaas, Amy Hill, Emily Woo Zeller, Keone Young",Unknown,2021-04-29,2021,TV-MA,1 Season,Anime Series,A peaceful boatman once known as the Black Samurai is pulled back into conflict when he takes a little girl with mysterious powers under his wing.,2021.0,4.0,5.0
s966,TV Show,Yasuke,Unknown,"LaKeith Stanfield, Takehiro Hira, Maya Tanida, Ian Chen, Gwendoline Yeo, Ming-Na Wen, Noshir Dalal, Paul Nakauchi, Darren Criss, Dia Frampton, William Christopher Stephens, Julie Marcus, Greg Chun, Dan Donohue, Johnny Yong Bosch, Michael Sinterniklaas, Amy Hill, Emily Woo Zeller, Keone Young",Unknown,2021-04-29,2021,TV-MA,1 Season,International TV Shows,A peaceful boatman once known as the Black Samurai is pulled back into conflict when he takes a little girl with mysterious powers under his wing.,2021.0,4.0,5.0
s4872,Movie,My Fuhrer,Dani Levy,"Helge Schneider, Ulrich Mühe, Sylvester Groth, Adriana Altaras, Stefan Kurt, Ulrich Noethen, Lambert Hamel, Udo Kroschwald, Torsten Michaelis, Axel Werner",Germany,2018-05-07,2007,TV-14,91 min,Comedies,Germany's most celebrated actor is commissioned by Nazi propagandist Joseph Goebbels to prepare the leader of the Third Reich to deliver a speech.,2018.0,5.0,8.0
s4872,Movie,My Fuhrer,Dani Levy,"Helge Schneider, Ulrich Mühe, Sylvester Groth, Adriana Altaras, Stefan Kurt, Ulrich Noethen, Lambert Hamel, Udo Kroschwald, Torsten Michaelis, Axel Werner",Germany,2018-05-07,2007,TV-14,91 min,International Movies,Germany's most celebrated actor is commissioned by Nazi propagandist Joseph Goebbels to prepare the leader of the Third Reich to deliver a speech.,2018.0,5.0,8.0
s5585,Movie,Nila,Selvamani Selvaraj,"Sruthi Hariharan, Vicky R",India,2017-03-01,2016,TV-MA,94 min,Dramas,"When a cabbie chances upon his childhood sweetheart, he tries to rekindle old feelings but finds that mature love is a more complicated matter.",2017.0,3.0,9.0
s5585,Movie,Nila,Selvamani Selvaraj,"Sruthi Hariharan, Vicky R",India,2017-03-01,2016,TV-MA,94 min,International Movies,"When a cabbie chances upon his childhood sweetheart, he tries to rekindle old feelings but finds that mature love is a more complicated matter.",2017.0,3.0,9.0
s5585,Movie,Nila,Selvamani Selvaraj,"Sruthi Hariharan, Vicky R",India,2017-03-01,2016,TV-MA,94 min,Romantic Movies,"When a cabbie chances upon his childhood sweetheart, he tries to rekindle old feelings but finds that mature love is a more complicated matter.",2017.0,3.0,9.0
s8374,TV Show,The Jungle Book,Unknown,"Emma Tate, Jimmy Hibbert, Sam Gold, David Holt, Joseph J. Terry",India,2019-05-11,2010,TV-Y7,1 Season,Kids' TV,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan.",2019.0,5.0,7.0
s8374,TV Show,The Jungle Book,Unknown,"Emma Tate, Jimmy Hibbert, Sam Gold, David Holt, Joseph J. Terry",Germany,2019-05-11,2010,TV-Y7,1 Season,Kids' TV,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan.",2019.0,5.0,7.0
s8374,TV Show,The Jungle Book,Unknown,"Emma Tate, Jimmy Hibbert, Sam Gold, David Holt, Joseph J. Terry",France,2019-05-11,2010,TV-Y7,1 Season,Kids' TV,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan.",2019.0,5.0,7.0
s6579,Movie,Deadly Scholars,Danny J. Boyle,"Kennedy Lea Slocum, Corey Fogelmanis, Alexa Mansour, Peyton Clark, Sheryl Lee, Sherri Saum, Eric Stanton Betts, Paris Berelc, Pedro Correa, Alissa Latow",United States,2019-02-15,2018,TV-14,86 min,Dramas,"After a series of strange deaths, a high school reporter tries to pin down the killer who's targeting students eligible for a prestigious scholarship.",2019.0,2.0,7.0
s6579,Movie,Deadly Scholars,Danny J. Boyle,"Kennedy Lea Slocum, Corey Fogelmanis, Alexa Mansour, Peyton Clark, Sheryl Lee, Sherri Saum, Eric Stanton Betts, Paris Berelc, Pedro Correa, Alissa Latow",United States,2019-02-15,2018,TV-14,86 min,Thrillers,"After a series of strange deaths, a high school reporter tries to pin down the killer who's targeting students eligible for a prestigious scholarship.",2019.0,2.0,7.0
s6969,Movie,Highly Strung,Scott Hicks,Not Available,Australia,2017-02-01,2015,TV-14,80 min,Documentaries,"Fiery passions take center stage in this intimate look at the Australian String Quartet and, perhaps more vital, the priceless instruments they guard.",2017.0,2.0,9.0
s6969,Movie,Highly Strung,Scott Hicks,Not Available,Australia,2017-02-01,2015,TV-14,80 min,International Movies,"Fiery passions take center stage in this intimate look at the Australian String Quartet and, perhaps more vital, the priceless instruments they guard.",2017.0,2.0,9.0
s6969,Movie,Highly Strung,Scott Hicks,Not Available,Australia,2017-02-01,2015,TV-14,80 min,Music & Musicals,"Fiery passions take center stage in this intimate look at the Australian String Quartet and, perhaps more vital, the priceless instruments they guard.",2017.0,2.0,9.0
s4388,TV Show,Vai Anitta,Unknown,Anitta,Brazil,2018-11-16,2018,TV-MA,1 Season,Docuseries,"Go behind the scenes with Brazilian pop icon Anitta, along with her friends and family, as she aims to create a new song and music video each month.",2018.0,11.0,8.0
s4388,TV Show,Vai Anitta,Unknown,Anitta,Brazil,2018-11-16,2018,TV-MA,1 Season,International TV Shows,"Go behind the scenes with Brazilian pop icon Anitta, along with her friends and family, as she aims to create a new song and music video each month.",2018.0,11.0,8.0
s4388,TV Show,Vai Anitta,Unknown,Anitta,Brazil,2018-11-16,2018,TV-MA,1 Season,Reality TV,"Go behind the scenes with Brazilian pop icon Anitta, along with her friends and family, as she aims to create a new song and music video each month.",2018.0,11.0,8.0
s3214,Movie,Lagos Real Fake Life,Mike Ezuruonye,"Nonso Diobi, Mike Ezuruonye, Mercy Aigbe, Rex Nosa, Annie Macaulay Idibia, Ik Ogbonna, Nedu Wazobia, Uzee Usman, Odunlade Adekola, Mr Jollof, Efe Irele, Josh 2 Funny, Haillie Sumney, Emmanuella, MC Lively",Unknown,2019-11-29,2018,TV-MA,118 min,Comedies,"Two mooching friends vie for the attention of wealthy, beautiful women only to discover that their lavish lifestyles are bogus.",2019.0,11.0,7.0
s3214,Movie,Lagos Real Fake Life,Mike Ezuruonye,"Nonso Diobi, Mike Ezuruonye, Mercy Aigbe, Rex Nosa, Annie Macaulay Idibia, Ik Ogbonna, Nedu Wazobia, Uzee Usman, Odunlade Adekola, Mr Jollof, Efe Irele, Josh 2 Funny, Haillie Sumney, Emmanuella, MC Lively",Unknown,2019-11-29,2018,TV-MA,118 min,International Movies,"Two mooching friends vie for the attention of wealthy, beautiful women only to discover that their lavish lifestyles are bogus.",2019.0,11.0,7.0
s8578,Movie,This Was Tomorrow,Wim Bonte,Not Available,Belgium,2015-12-15,2015,NR,77 min,Documentaries,"The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.",2015.0,12.0,11.0
s8578,Movie,This Was Tomorrow,Wim Bonte,Not Available,Belgium,2015-12-15,2015,NR,77 min,International Movies,"The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.",2015.0,12.0,11.0
s8578,Movie,This Was Tomorrow,Wim Bonte,Not Available,Belgium,2015-12-15,2015,NR,77 min,Music & Musicals,"The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.",2015.0,12.0,11.0
s1006,Movie,Keymon and Nani in Space Adventure,Unknown,Not Available,Unknown,2021-04-20,2013,TV-Y,76 min,Children & Family Movies,"For Rohan and his magical pal, Keymon, a trip to visit their grandmother turns into the rescue mission of a lifetime when she is kidnapped by aliens!",2021.0,4.0,5.0
